,VENTA,BRUTA,CONSUI,AGREGA,CTO,CTOINS,GASTOS,GAS,EMPAQUE,HONORA,COMISION,ARRIENDO,SEGURO,ENERGIA,FLETES,PUBLICI,OTROS,TOTPERSO,PERREMUN,SUELDOS,PRESTAC,TOTREM,INVINI,INVFIN,INVPRO,ROTACION,outlier_label,outlier_score,is_outlier
8601,247253781.0,46143079.0,17288976.0,28854103.0,201113353.0,201113353.0,216213123.0,0.0,216761.0,1259841.0,390400.0,183585.0,345940.0,128945.0,3313004.0,4278741.0,1879664.0,377.0,154.0,6241825.0,1998380.0,8002428.56,73041035.0,83954425.0,78497730.0,201113353.0,-1,-0.5931700703056452,True
2994,552968408.0,22829153.0,6174217.5,16654935.5,530139255.0,530139255.0,539007961.0,2337.0,0.0,785571.0,0.0,130383.0,86476.0,457404.0,1779211.0,0.0,1633877.5,244.0,234.0,8102485.0,3250413.0,11038678.52,22867849.0,29280433.0,26074141.0,530139255.0,-1,-0.592646063835033,True
7660,339729417.7,52394850.0,17566655.5,34828194.5,287012775.0,287153816.0,303807409.0,578.0,18649.0,438550.0,0.0,3640312.0,189872.0,1417809.0,1142422.0,196798.0,1411404.5,498.0,308.0,7225982.0,3111588.0,10111849.4,4799639.0,5495285.0,5147462.0,287012775.0,-1,-0.5925026311479599,True
3669,288012840.0,45402092.0,10523654.5,34878437.5,241462405.0,242590077.0,257974589.0,0.0,0.0,1283711.0,92773.0,2685374.0,436876.0,373762.0,34416.0,3228405.0,246985.5,373.0,359.0,13235081.0,6016571.0,18744308.8,17211454.0,25232992.0,21222223.0,241462405.1,-1,-0.5923773047229515,True
3173,128594291.0,49291823.0,26567196.0,22724627.0,79302468.0,79302468.0,108735746.0,0.0,1208410.0,1349074.0,13016.0,11599662.0,268361.0,694798.0,2353940.0,3742682.0,2129851.0,246.0,224.0,7504903.0,2907862.0,10139339.88,16394220.0,26864994.0,21629607.0,79302468.0,-1,-0.5915222853334698,True
4488,142133575.0,92867774.0,65286491.5,27581282.5,49265801.0,49265801.0,117468660.0,0.0,292387.0,490001.0,40764396.0,850731.0,148213.0,373598.0,3710955.0,621460.0,3892109.5,120.0,118.0,4652569.0,1685695.0,6181517.48,13383157.0,11248673.0,12315915.0,49265801.0,-1,-0.59082166702266,True
9721,129499372.7,31509869.0,18218696.0,13291173.0,97998718.0,97998718.0,113160502.0,0.0,0.0,417545.0,2214054.0,271605.0,645998.0,86451.0,7478941.0,52864.0,165873.0,487.0,370.0,10869755.0,5512850.0,15521654.36,11218327.0,13945875.0,12582101.0,97998718.0,-1,-0.588689176911849,True
3864,224853179.2,81364140.0,22524976.5,58839163.5,143494378.0,143494378.0,168486774.0,0.0,0.0,1104308.0,0.0,875301.0,117030.0,141609.0,3239285.0,12513348.0,905819.5,144.0,89.0,9322216.0,4102026.0,13078640.68,55920803.0,68174034.0,62047418.5,143494378.0,-1,-0.588446069420124,True
4370,150802800.0,106886506.0,14220836.0,92665670.0,43916294.0,43916294.0,55919296.0,0.0,0.0,4641955.0,0.0,1605704.0,595122.0,177665.0,351292.0,2229185.0,36230.0,213.0,186.0,14506599.0,6366215.0,20294189.0,16406455.0,21669164.0,19037809.5,43916294.0,-1,-0.5880709458742037,True
8332,471598857.0,63094332.0,6926752.5,56167579.5,408504525.0,408504525.0,420531350.0,0.0,0.0,1261837.0,1029.0,1359730.0,373460.0,49697.0,1052901.0,17169.0,1140893.5,167.0,126.0,5172595.0,1992735.0,6829968.16,42454238.0,57678989.0,50066613.5,408504525.0,-1,-0.5879997346582756,True
6425,373192376.1,24159884.0,13672736.5,10487147.5,349038131.0,349038131.0,366814298.0,230.0,821859.0,553712.0,0.0,148618.0,122952.0,11302.0,8502641.0,0.0,3423106.5,14.0,14.0,848395.0,417030.0,1239883.4,13551257.0,6965119.0,10258188.0,349038131.0,-1,-0.5877566499219415,True
9785,93397543.31,37219543.0,29113401.5,8106141.5,56172245.0,56172245.0,86343372.0,0.0,6987104.0,1440699.0,0.0,247719.0,566911.0,230000.0,17764214.0,133932.0,931077.5,244.0,236.0,6820498.0,3236225.0,9338191.36,14369761.0,14507943.0,14438852.0,56172245.0,-1,-0.5873834738504362,True
2925,108437562.2,35100809.0,10811963.0,24288846.0,73277221.0,73277221.0,86628558.0,656.0,47849.0,141608.0,0.0,6011788.0,278052.0,2437670.0,29200.0,49280.0,513790.0,680.0,658.0,12787081.0,4710355.0,14610028.72,17069780.0,23467432.0,20268606.0,73277221.0,-1,-0.5869610695615235,True
4195,358750685.0,59702140.0,14747235.0,44954905.0,293727049.0,299048545.0,313935241.0,57.0,0.0,848377.0,240020.0,672181.0,147095.0,298520.0,112839.0,2149875.0,1411288.0,239.0,220.0,13149931.0,5078651.0,17754299.12,16030986.0,30884062.0,23457524.0,293727049.2,-1,-0.5868620086294666,True
8950,302838305.0,37440404.0,17553409.0,19886995.0,265397901.0,265397901.0,284836946.0,0.0,0.0,0.0,0.0,2954103.0,461148.0,490980.0,10515353.0,163552.0,965737.0,237.0,188.0,5489587.0,2381021.0,6220902.52,44311340.0,44545148.0,44428244.0,265397901.0,-1,-0.5862081859996182,True
7016,395773016.0,36371781.0,16308983.5,20062797.5,359401235.0,359401235.0,378884226.0,0.0,0.0,294805.0,0.0,7734273.0,1216454.0,2349.0,118085.0,449362.0,1123048.5,38.0,36.0,2131992.0,980809.0,2626500.8,5022000.0,5910207.0,5466103.5,359401235.0,-1,-0.5855320477133039,True
8789,151824854.0,60559248.0,35480453.0,25078795.0,91265606.0,91265606.0,113924747.0,0.0,694794.0,26127.0,105794.0,12342074.0,95251.0,848993.0,1472919.0,158106.0,1312581.0,705.0,126.0,5937817.0,2477182.0,8232587.8,758664.0,1466201.0,1112432.5,91265606.0,-1,-0.5839154876180161,True
7641,284304534.0,29755524.0,15246752.5,14508771.5,254549010.0,254549010.0,267393926.0,31895.0,7369.0,354807.0,32844.0,533071.0,239985.0,2279459.0,17231.0,309775.0,1877344.5,538.0,213.0,4284717.0,1915587.0,5360672.04,14897404.0,19580670.0,17239037.0,254549010.0,-1,-0.5831575374684963,True
4486,152232602.0,24248025.0,5805133.0,18442892.0,127984577.0,127984577.0,135943894.0,177853.0,64591.0,81643.0,0.0,1030834.0,0.0,1657770.0,483948.0,428357.0,1228594.0,506.0,505.0,8486149.0,3250448.0,10009496.8,1687727.0,22266401.0,11977064.0,127984577.0,-1,-0.582869024269408,True
6907,428366103.1,33116572.0,4768228.0,28348344.0,395258649.0,395258649.0,400369199.0,0.0,0.0,1619918.0,0.0,2176094.0,91559.0,62523.0,160384.0,165378.0,120926.0,206.0,196.0,6797513.0,2861937.0,9350684.44,52292655.0,58262050.0,55277352.5,395258649.0,-1,-0.5820895083716249,True
9781,285094699.9,43250039.0,16456162.5,26793876.5,241839147.0,241839147.0,261183199.0,199.0,149321.0,316440.0,257806.0,49869.0,235103.0,16460.0,5672231.0,4419490.0,566849.5,41.0,31.0,2424290.0,1283961.0,3618186.64,49775364.0,85037871.0,67406617.5,241839147.0,-1,-0.5819462772135905,True
8850,217127321.0,42843051.0,21785846.0,21057205.0,174274944.0,174274944.0,195444338.0,0.0,7547462.0,992239.0,0.0,750461.0,1247325.0,269668.0,4058831.0,17075.0,195343.0,116.0,98.0,4890307.0,2147736.0,6827305.12,18103615.0,19681390.0,18892502.5,174274944.0,-1,-0.581590493201331,True
8341,191188732.7,30928637.0,9052458.0,21876179.0,160239700.0,160239700.0,171139001.0,27763.0,0.0,348592.0,2854990.0,1254589.0,168437.0,280639.0,331715.0,1033053.0,169126.0,349.0,325.0,11693327.0,4658286.0,13812184.48,14429682.0,32860379.0,23645030.5,160239700.0,-1,-0.5808748931402787,True
8255,363497120.0,52315544.0,6009840.5,46305703.5,311181576.0,311181576.0,320553927.0,0.0,0.0,163104.0,0.0,2935969.0,166149.0,165803.0,986160.0,41844.0,478265.5,221.0,212.0,6159044.0,2477209.0,8403869.44,76760217.0,69973933.0,73367075.0,311181576.0,-1,-0.5808008083384381,True
4040,316562845.0,52652639.0,10265253.5,42387385.5,257575372.0,263910206.0,278622968.0,60.0,24548.0,618460.0,445624.0,2266575.0,273575.0,306543.0,1520475.0,1187965.0,1190712.5,259.0,247.0,10152974.0,3905959.0,13660987.24,12926470.0,74989250.0,43957860.0,257575372.1,-1,-0.5806798126610277,True
4720,81446530.0,33408752.0,28857694.0,4551058.0,48037778.0,48037778.0,75019607.0,0.0,0.0,1864282.0,0.0,11354057.0,64263.0,1342998.0,151706.0,3239187.0,3440076.0,358.0,246.0,6013524.0,2181583.0,7992409.88,24205847.0,28524548.0,26365197.5,48037778.0,-1,-0.5806661423610008,True
8681,221199098.0,38710804.0,16005932.0,22704872.0,181617797.0,182488294.0,201072837.0,10288.0,0.0,2812678.0,1134676.0,2069194.0,347601.0,546694.0,606298.0,2731783.0,533443.0,254.0,243.0,9507251.0,3835143.0,12971362.72,13870994.0,23839991.0,18855492.5,181617797.0,-1,-0.5805318356257979,True
6382,254297162.0,59627099.0,25045075.0,34582024.0,194679237.0,194679237.0,219819221.0,0.0,0.0,3279037.0,0.0,638195.0,64805.0,1927.0,7969455.0,2046678.0,487608.0,126.0,68.0,4113477.0,1618321.0,5579898.68,45345582.0,75044491.0,60195036.5,194679237.0,-1,-0.5804561132002204,True
3674,167444811.0,37926129.0,17471561.5,20454567.5,126391310.0,129518682.0,151284266.0,0.0,95210.0,4171106.0,7247.0,3936612.0,226954.0,186030.0,3250630.0,2248201.0,1884983.5,269.0,259.0,11713745.0,5129176.0,16276348.04,23617145.0,50672037.0,37144591.0,126391310.1,-1,-0.5804255421608945,True
4049,194968370.1,67823818.0,11637299.0,56186519.0,126619853.0,127138479.0,141467423.0,0.0,0.0,1422880.0,3197856.0,495765.0,493413.0,231680.0,2363975.0,316340.0,1216930.0,193.0,186.0,4412796.0,1914833.0,6120611.24,63152834.0,65767895.0,64460364.5,126619853.0,-1,-0.5803910025861423,True
6497,318202059.2,31504094.0,20472921.5,11031172.5,286703272.0,286703272.0,311635840.0,0.0,0.0,338407.0,0.0,5184797.0,241801.0,19262.0,2044.0,14216882.0,135776.5,106.0,105.0,3787272.0,1385665.0,5074110.92,37503063.0,9492455.0,23497759.0,286703272.0,-1,-0.5798353257837956,True
2887,108722214.0,20048317.0,9398221.0,10650096.0,88673897.0,88673897.0,100620828.0,205091.0,741196.0,124649.0,0.0,2574760.0,36726.0,2713711.0,43349.0,187314.0,1882916.0,307.0,295.0,4888902.0,2001124.0,5549331.56,15862299.0,18806821.0,17334560.0,88673897.0,-1,-0.579467723771042,True
3632,484356406.2,148179384.0,5563764.5,142615619.5,336115074.0,336115074.0,342283655.0,0.0,0.0,1204139.0,0.0,39035.0,4792.0,399803.0,6067.0,0.0,1064297.5,47.0,45.0,1733136.0,770109.0,2281943.12,13980947.0,20406014.0,17193480.5,336115074.0,-1,-0.5793012620278182,True
4050,198315111.0,33509021.0,17811283.0,15697738.0,164806090.0,164806090.0,186938413.0,809.0,0.0,1668946.0,0.0,1733889.0,186404.0,152117.0,7991099.0,3906230.0,1004566.0,418.0,406.0,9476323.0,3792110.0,12928578.16,2809219.0,3687421.0,3248320.0,164806090.0,-1,-0.5789254442247854,True
6071,85509315.0,60137921.0,9657367.5,50480553.5,25371394.0,25371394.0,38356785.0,1518.0,77705.0,2839820.0,0.0,1268620.0,227621.0,311752.0,559911.0,744432.0,1824668.5,479.0,442.0,11800262.0,4438368.0,13657387.96,45357710.0,55966476.0,50662093.0,25371394.0,-1,-0.5784660750742447,True
894,373755112.0,31970241.0,10689512.0,21280729.0,341784871.0,341784871.0,353416330.0,138.0,74607.0,1165935.0,1250173.0,286963.0,71947.0,156840.0,5677886.0,9451.0,720949.0,217.0,215.0,2966249.0,1377554.0,3604882.32,18921382.0,23260365.0,21090873.5,341784871.0,-1,-0.5781207094701293,True
7765,240513074.5,63288321.0,12370022.5,50918298.5,177233932.0,177233932.0,188079427.0,713.0,3723.0,877266.0,0.0,5843345.0,49853.0,422012.0,739974.0,625715.0,97379.5,425.0,334.0,10748107.0,4271973.0,14650203.48,25010119.0,38385849.0,31697984.0,177233932.0,-1,-0.5780307687087596,True
4526,233079897.2,56900588.0,29059617.0,27840971.0,176184983.0,176184983.0,204869345.0,0.0,0.0,3043213.0,0.0,1749464.0,359134.0,55046.0,3440220.0,17886636.0,488219.0,114.0,91.0,6907115.0,2954741.0,9630485.84,8188717.0,14386257.0,11287487.0,176184983.0,-1,-0.5778883093601194,True
3007,177135191.5,47673105.0,10973077.5,36700027.5,129481912.0,129481912.0,143377185.0,5680.0,433984.0,636713.0,1539964.0,1076038.0,306229.0,527356.0,3359294.0,40.0,1422003.5,370.0,357.0,7209147.0,2642850.0,9318237.72,34253151.0,38558607.0,36405879.0,129481912.0,-1,-0.5777471972605066,True
6255,364515112.1,59353425.0,4704760.5,54648664.5,305156146.0,305156146.0,316587714.0,0.0,529691.0,2080706.0,221726.0,42790.0,722618.0,1687.0,910154.0,0.0,186698.5,11.0,11.0,1424965.0,511757.0,1889586.8,11896522.0,26798398.0,19347460.0,305156146.0,-1,-0.5774175990538896,True
8019,258945040.6,28041258.0,11578247.0,16463011.0,230897986.0,230897986.0,240495274.0,1844.0,925609.0,3003199.0,28237.0,240123.0,174586.0,1497412.0,700831.0,34084.0,695796.0,126.0,10.0,458871.0,157225.0,602645.36,34020697.0,44563573.0,39292135.0,230897986.0,-1,-0.5772569353094985,True
463,114506423.0,74946881.0,64382071.5,10564809.5,39559542.0,39559542.0,105686345.0,1736.0,105733.0,908897.0,53472428.0,3642782.0,79573.0,201823.0,1158505.0,2634416.0,844527.5,167.0,164.0,4179515.0,1843846.0,5863990.48,16197134.0,26478306.0,21337720.0,39559542.0,-1,-0.576374718032057,True
6086,296135518.1,40683545.0,9048603.5,31634941.5,252915312.0,255470983.0,268531306.0,46990.0,0.0,140312.0,0.0,4106745.0,163247.0,59260.0,516023.0,1781339.0,1434968.5,198.0,193.0,7971864.0,3418451.0,10931036.4,15168698.0,25672451.0,20420574.5,252915312.1,-1,-0.5763629211166419,True
3784,179547757.3,92376355.0,34600405.5,57775949.5,87187589.0,87187589.0,122286499.0,0.0,244564.0,294273.0,0.0,31566480.0,274988.0,568263.0,145433.0,157624.0,419832.5,212.0,205.0,6878837.0,2589391.0,9156229.12,22501619.0,33337844.0,27919731.5,87187589.0,-1,-0.5763479246767118,True
7804,90561063.0,35467230.0,10963926.0,24503304.0,55093833.0,55093833.0,68040194.0,0.0,272795.0,109509.0,0.0,6449908.0,110219.0,1960202.0,8820.0,216815.0,984493.0,544.0,530.0,9321916.0,3509013.0,11638820.2,37353654.0,29384080.0,33368867.0,55093833.0,-1,-0.5762193166963298,True
3685,282972772.0,26251081.0,7962055.0,18289026.0,252148265.0,256721691.0,270025277.0,0.0,495.0,702973.0,315057.0,1013985.0,753157.0,590902.0,692077.0,503234.0,1527711.0,274.0,264.0,10521699.0,3425505.0,13464405.16,19002476.0,62983182.0,40992829.0,252148265.1,-1,-0.575395172953352,True
4295,139566373.4,59631814.0,18439428.5,41192385.5,79954462.0,79954462.0,106656162.0,0.0,593780.0,149190.0,0.0,1959170.0,668094.0,1.0,1949202.0,998011.0,8287081.5,82.0,80.0,8163224.0,4112079.0,11877712.52,18344530.0,54575321.0,36459925.5,79954462.0,-1,-0.5753132029130885,True
3444,262202606.5,41714102.0,15472630.0,26241472.0,220479164.0,220479164.0,239266822.0,0.0,0.0,261344.0,5533921.0,957815.0,377854.0,470250.0,4359413.0,5158.0,812553.0,53.0,52.0,1289108.0,540854.0,1629398.88,21481516.0,23688666.0,22585091.0,220479164.0,-1,-0.5751614113517834,True
6850,263229357.0,45537128.0,14151171.0,31385957.0,217692229.0,217692229.0,232820331.0,835.0,145990.0,458801.0,0.0,87331.0,132586.0,265694.0,6767736.0,2014.0,1823737.0,513.0,382.0,8079209.0,3708660.0,9569952.24,19273767.0,28323078.0,23798422.5,217692229.0,-1,-0.5745045824921541,True
6421,265003231.0,140041371.0,2651453.5,137389917.5,124961860.0,124961860.0,128231217.0,0.0,0.0,174674.0,101412.0,1744501.0,42462.0,25371.0,51570.0,11907.0,176152.5,189.0,184.0,5312304.0,2346914.0,6593786.0,24860525.0,239940036.0,132400280.5,124961860.0,-1,-0.5733455054418639,True
6170,231638420.9,40277017.0,15579451.5,24697565.5,192166610.0,192166610.0,210203080.0,109734.0,0.0,182346.0,0.0,107979.0,349723.0,11676.0,25339.0,1868163.0,432884.5,6.0,6.0,744268.0,296726.0,1012161.28,12506796.0,116780875.0,64643835.5,192166610.0,-1,-0.5731283536420628,True
5936,43880429.0,29449883.0,23474221.5,5975661.5,14430546.0,14430546.0,35194590.0,0.0,368835.0,2548834.0,0.0,4787799.0,753234.0,179816.0,2622339.0,6770758.0,661718.5,347.0,200.0,8162091.0,2907855.0,10717958.76,8768749.0,20540042.0,14654395.5,14430546.0,-1,-0.5730958877227985,True
5993,166769725.5,57980718.0,13199547.0,44781171.0,108794559.0,108794559.0,128669659.0,0.0,197279.0,1187811.0,0.0,128938.0,303315.0,26506.0,3555416.0,979820.0,3389469.0,187.0,178.0,15972420.0,6240622.0,21584358.16,32095714.0,30956483.0,31526098.5,108794559.0,-1,-0.572656754819451,True
4992,134295026.0,31080562.0,26926561.0,4154001.0,103214464.0,103214464.0,125142743.0,0.0,16766403.0,126726.0,0.0,20173.0,16869.0,1914.0,3313287.0,0.0,196980.0,594.0,351.0,7084573.0,2436766.0,8808548.8,633336.0,536964.0,585150.0,103214464.0,-1,-0.5721292533089457,True
4490,118590318.4,47024844.0,21384993.5,25639850.5,66856700.0,71510723.0,94711271.0,0.0,83066.0,303021.0,0.0,3094603.0,930717.0,1305.0,3087401.0,509006.0,1932287.5,248.0,198.0,15236759.0,6482336.0,21097312.72,17380098.0,33076696.0,25228397.0,66856700.18,-1,-0.5716804873631662,True
8891,220715538.1,37037731.0,17488481.5,19549249.5,183672020.0,183672020.0,203171971.0,0.0,67348.0,1786261.0,67585.0,1550506.0,812489.0,189045.0,6807846.0,7029.0,845025.5,346.0,342.0,9039359.0,3334681.0,12121964.56,13150690.0,19701095.0,16425892.5,183672020.0,-1,-0.5716439651170769,True
8840,206968581.0,35635253.0,12154243.0,23481010.0,170737617.0,171333328.0,184809948.0,13497.0,0.0,617825.0,614987.0,2454765.0,467740.0,1098977.0,381922.0,1000810.0,152773.0,334.0,285.0,9668140.0,4113510.0,13433308.72,8258480.0,26584239.0,17421359.5,170737617.0,-1,-0.5715749722534661,True
4568,222046451.0,57267559.0,8781416.0,48486143.0,164560267.0,164778892.0,177368108.0,0.0,29629.0,1184987.0,101205.0,2004325.0,389568.0,192198.0,765853.0,395447.0,2447660.0,285.0,276.0,12045043.0,5364377.0,16962907.4,38845444.0,47278402.0,43061923.0,164560267.0,-1,-0.5712893150875903,True
5555,121233374.0,33686564.0,14232520.5,19454043.5,87546810.0,87546810.0,104248499.0,1244.0,142608.0,610627.0,756737.0,4494739.0,140675.0,688754.0,3760039.0,1540458.0,696204.5,422.0,406.0,8786266.0,3326874.0,11709368.2,28199049.0,36752182.0,32475615.5,87546810.0,-1,-0.5705798352599029,True
9667,180298705.4,40614397.0,6092695.5,34521701.5,139677529.0,139677529.0,147935117.0,2764.0,0.0,139742.0,0.0,1191989.0,194243.0,249302.0,1489300.0,166811.0,1633885.5,796.0,784.0,13591089.0,4788358.0,17941389.56,13388842.0,18921456.0,16155149.0,139677529.0,-1,-0.5704118673175186,True
6107,107386952.0,80805512.0,28271160.0,52534352.0,26581440.0,26581440.0,54852600.0,15340.0,0.0,5960774.0,0.0,763058.0,163191.0,20500.0,879212.0,13590351.0,0.0,127.0,123.0,7552400.0,2583180.0,9650975.2,4244550.0,6243453.0,5244001.5,26581440.0,-1,-0.5703065487721736,True
5942,253109469.0,73467403.0,10159994.5,63307408.5,179642066.0,179642066.0,190839303.0,287.0,92769.0,1367665.0,0.0,2325474.0,560085.0,406928.0,1166039.0,0.0,1209208.5,402.0,344.0,6283761.0,2843521.0,7345158.52,38997751.0,29703927.0,34350839.0,179642066.0,-1,-0.5696157546315026,True
4888,105967320.0,63088424.0,7461870.5,55626553.5,42878896.0,42878896.0,49901863.0,1662.0,140718.0,350025.0,0.0,200943.0,83618.0,379409.0,4154930.0,393844.0,4432.5,219.0,206.0,18375987.0,7196497.0,24955115.48,34444337.0,47726692.0,41085514.5,42878896.0,-1,-0.5691311451748681,True
590,156198936.0,23989736.0,6953547.0,17036189.0,132209200.0,132209200.0,141731062.0,47042.0,0.0,385315.0,0.0,1299763.0,217480.0,2758401.0,86117.0,23833.0,748018.0,573.0,559.0,7235375.0,3059475.0,8307835.04,10568430.0,15229382.0,12898906.0,132209200.0,-1,-0.5690144686532583,True
9659,284759890.0,63049362.0,1299272.5,61750089.5,221710528.0,221710528.0,224787808.0,0.0,0.0,196967.0,0.0,25321.0,56366.0,168401.0,0.0,0.0,828844.5,18.0,16.0,1377420.0,452697.0,1758108.56,106169315.0,186155157.0,146162236.0,221710528.0,-1,-0.5688916643958686,True
5041,147088491.0,27028362.0,9522089.0,17506273.0,119092312.0,120060129.0,131773039.0,22473.0,0.0,1408234.0,37575.0,4038900.0,183933.0,183847.0,60342.0,1615525.0,704543.0,218.0,210.0,5698610.0,2383372.0,7597958.2,103646339.0,119826188.0,111736263.5,119092312.0,-1,-0.5682121757041915,True
3032,189698954.0,74007523.0,7351747.0,66655776.0,115691431.0,115691431.0,124182960.0,0.0,368200.0,380521.0,0.0,185456.0,38477.0,3975956.0,848598.0,14664.0,476510.0,258.0,245.0,11530937.0,4008161.0,15158603.6,5655112.0,7893113.0,6774112.5,115691431.0,-1,-0.5682049635412619,True
4234,213145703.9,46887095.0,5752075.0,41135020.0,166261265.0,166261265.0,174354545.0,0.0,180140.0,201313.0,3900.0,125451.0,67791.0,181575.0,1890591.0,32858.0,1068481.0,189.0,184.0,10244137.0,4238494.0,12298852.16,89312544.0,126011660.0,107662102.0,166261265.0,-1,-0.5671831591925054,True
9945,46705323.0,31326463.0,18487115.0,12839348.0,15378860.0,15378860.0,35006047.0,6913.0,3844715.0,4473610.0,0.0,1517372.0,150387.0,102407.0,894090.0,5735985.0,736678.0,223.0,219.0,5517498.0,2473833.0,7831375.24,3462562.0,23769922.0,13616242.0,15378860.0,-1,-0.5667390459255519,True
1297,734199683.0,2366208.0,2461356.0,-95148.0,731833475.0,731833475.0,740389456.0,0.0,0.0,1069490.0,0.0,189261.0,312245.0,11697.0,0.0,0.0,656987.0,14.0,13.0,1250060.0,679541.0,1870896.76,2756722.0,15726220.0,9241471.0,731833475.0,-1,-0.5661768342166899,True
9199,111716861.6,39819309.0,10260319.5,29558989.5,71852283.0,71852283.0,84782407.0,11870.0,107829.0,229342.0,0.0,3164888.0,19240.0,801306.0,1852696.0,255090.0,1858548.5,411.0,411.0,12398185.0,6070656.0,18003611.68,12187747.0,12540802.0,12364274.5,71852283.0,-1,-0.5641722748716811,True
6209,200129838.6,60969799.0,14294521.5,46675277.5,129237211.0,138147295.0,153388930.0,0.0,0.0,1845053.0,0.0,2355136.0,101058.0,149804.0,4380354.0,0.0,1025437.5,139.0,131.0,11423708.0,4569965.0,15599454.16,40308761.0,66058624.0,53183692.5,129237211.2,-1,-0.5641053702377172,True
4825,181926165.0,22393785.0,14201988.5,8191796.5,159532380.0,159532380.0,176325673.0,4.0,114299.0,1371182.0,0.0,3829871.0,167122.0,217703.0,5088357.0,0.0,1121134.5,388.0,380.0,10880192.0,3727212.0,14289131.12,21442885.0,24906923.0,23174904.0,159532380.0,-1,-0.562396684329399,True
7184,266904702.0,39941394.0,5402681.5,34538712.5,226963308.0,226963308.0,232727673.0,112.0,614824.0,101064.0,0.0,158434.0,1848729.0,85743.0,1911675.0,202830.0,141851.5,57.0,55.0,3197178.0,1333578.0,4407486.0,23679899.0,66625295.0,45152597.0,226963308.0,-1,-0.5619909925506634,True
8335,69199972.0,23783977.0,9773380.5,14010596.5,45415995.0,45415995.0,56725262.0,1942.0,683155.0,180213.0,0.0,4735127.0,22600.0,1333306.0,754908.0,658045.0,633259.5,530.0,523.0,9702876.0,3885161.0,11093209.04,15436029.0,21816810.0,18626419.5,45415995.0,-1,-0.5617283283325057,True
8951,319163573.0,55626671.0,12751625.0,42875046.0,263536902.0,263536902.0,274674381.0,0.0,16187.0,155715.0,0.0,1581642.0,365161.0,180708.0,3703872.0,865516.0,1110325.0,335.0,196.0,5195594.0,2678662.0,7712406.88,18432450.0,29765785.0,24099117.5,263536902.0,-1,-0.5613883246927519,True
8682,177952788.0,36107630.0,7863502.5,28244127.5,140066105.0,141845158.0,153529253.0,42173.0,0.0,1052550.0,790423.0,761014.0,298936.0,502342.0,225864.0,1558064.0,1140035.5,286.0,278.0,9632757.0,3862128.0,11518306.68,8636358.0,24802526.0,16719442.0,140066105.1,-1,-0.5613584483191026,True
7173,477465682.2,24950062.0,4928478.0,20021584.0,452509769.0,452509769.0,460441629.0,0.0,0.0,551103.0,513853.0,130227.0,1795.0,10761.0,4260.0,12126.0,3116505.0,68.0,64.0,1384963.0,577610.0,1743977.4,7612402.0,13473613.0,10543007.5,452509769.0,-1,-0.5610047882956866,True
1054,250232534.6,33062912.0,12121137.5,20941774.5,215244672.0,216514351.0,232888010.0,0.0,0.0,2557155.0,255047.0,4019303.0,100941.0,312498.0,502509.0,888587.0,1661460.5,169.0,163.0,6248518.0,3356592.0,9325238.36,34868447.0,54024867.0,44446657.0,215244672.0,-1,-0.560710174021837,True
8215,309267720.9,38446972.0,8233061.0,30213911.0,270804153.0,270804153.0,282721174.0,1730.0,5123.0,75509.0,42068.0,2085430.0,954581.0,216158.0,863645.0,90642.0,1645886.0,131.0,108.0,4948591.0,1831441.0,6486081.28,42549400.0,42204731.0,42377065.5,270804153.0,-1,-0.5603522407720763,True
6008,155813112.1,89412217.0,40719151.5,48693065.5,66350187.0,66350187.0,82003668.0,0.0,305162.0,181331.0,0.0,8057540.0,247319.0,507362.0,1649444.0,620878.0,201133.5,185.0,185.0,7675387.0,2926316.0,10408650.84,12446425.0,25889955.0,19168190.0,66350187.0,-1,-0.5602271727961182,True
7905,273873372.4,31330041.0,15129900.0,16200141.0,241875430.0,242454224.0,261223405.0,0.0,0.0,1413231.0,0.0,4034284.0,179960.0,11895.0,2922806.0,1315863.0,1536886.0,62.0,62.0,7193211.0,3049287.0,10014150.72,33121115.0,40592933.0,36857024.0,241875430.0,-1,-0.5601630365492823,True
6868,127889179.4,59774607.0,7529185.0,52245422.0,68094121.0,68094121.0,78489007.0,96.0,259373.0,1223922.0,2108.0,815978.0,92305.0,107639.0,2451465.0,290688.0,948058.0,308.0,302.0,11612301.0,6114403.0,17211428.04,40779501.0,63074291.0,51926896.0,68094121.0,-1,-0.5598877973995856,True
6930,125304392.0,50520498.0,9380561.0,41139937.0,74778435.0,74778435.0,83821343.0,62.0,20119.0,402874.0,0.0,2518309.0,507528.0,232139.0,104373.0,64427.0,528345.0,307.0,285.0,13519810.0,5544207.0,16507187.64,44278929.0,69469684.0,56874306.5,74778435.0,-1,-0.5598559121903673,True
9752,287750040.0,23849908.0,15073769.5,8776138.5,263900132.0,263900132.0,279742075.0,0.0,0.0,3453253.0,227680.0,1350002.0,3555.0,34527.0,9340771.0,0.0,535302.5,33.0,33.0,916652.0,407623.0,1269233.16,302402.0,0.0,151201.0,263900132.0,-1,-0.5584986360686021,True
6317,165900358.8,55013361.0,14996256.0,40017105.0,110889661.0,110889661.0,135286381.0,0.0,0.0,582824.0,0.0,2868195.0,182648.0,19484.0,3232875.0,22498.0,7255246.0,85.0,81.0,6944469.0,2723733.0,9426911.44,64439688.0,46029622.0,55234655.0,110889661.0,-1,-0.5582540786604642,True
